date_publish,price_adjustment,price_closing,rate_of_change,gdkl_kl,gdkl_gt,gdtt_kl,gdtt_gt,price_open,price_highest,price_lowest
2021-06-23,25.56,69.0,3.0,30671700.0,2102691000000.0,0.0,0.0,68.0,69.4,67.9
2021-06-24,25.41,68.6,-0.4,13397200.0,921403000000.0,105000.0,7283200000.0,69.5,69.6,68.4
2021-06-25,25.26,68.2,-0.4,11060600.0,755133000000.0,600000.0,41400000000.0,68.5,69.0,67.9
2021-06-28,25.19,68.0,-0.2,17281700.0,1175972000000.0,95000.0,6080000000.0,68.4,68.4,67.7
2021-06-29,24.78,66.9,-1.1,15695100.0,1060270000000.0,102007.0,6993068300.0,68.0,68.2,66.8
2021-06-30,25.08,67.7,0.8,15417000.0,1040522000000.0,0.0,0.0,67.0,68.0,67.0
2021-07-01,26.08,70.4,2.7,30912800.0,2138521000000.0,50000.0,3450000000.0,68.2,70.5,67.6
2021-07-02,26.71,72.1,1.7,31892600.0,2280580000000.0,360000.0,24630000000.0,71.8,72.2,70.5
2021-07-05,26.93,72.7,0.6,23568800.0,1700342000000.0,0.0,0.0,72.4,72.9,71.5
2021-07-06,26.3,71.0,-1.7,33237000.0,2398965000000.0,50000.0,3580000000.0,72.5,73.3,71.0
2021-07-07,26.19,70.7,-0.3,16762200.0,1181992000000.0,0.0,0.0,71.0,71.5,69.1
2021-07-08,25.67,69.3,-1.4,19600100.0,1377495000000.0,0.0,0.0,70.8,71.2,69.3
2021-07-09,25.48,68.8,-0.5,21204600.0,1462208000000.0,0.0,0.0,68.7,70.3,67.0
2021-07-12,23.71,64.0,-4.8,22323700.0,1455796000000.0,30000.0,2085000000.0,68.4,68.5,64.0
2021-07-13,23.71,64.0,0.0,17823800.0,1137996000000.0,40000.0,2680000000.0,64.4,65.0,61.8
2021-07-14,22.78,61.5,-2.5,22403200.0,1389796000000.0,36000.0,2178000000.0,63.5,64.0,60.1
2021-07-15,23.71,64.0,2.5,17772800.0,1128177000000.0,0.0,0.0,61.6,65.7,61.0
2021-07-16,23.89,64.5,0.5,15478800.0,1001491000000.0,20000.0,1300000000.0,65.0,65.3,64.3
2021-07-19,22.23,60.0,-4.5,17012800.0,1048144000000.0,376700.0,25501250000.0,62.4,63.0,60.0
2021-07-20,22.45,60.6,0.6,11652900.0,697467000000.0,0.0,0.0,60.0,61.0,58.5
2021-07-21,22.34,60.3,-0.3,7778100.0,474489000000.0,20000.0,1296000000.0,61.0,61.7,60.3
2021-07-22,22.52,60.8,0.5,6636500.0,402651000000.0,100000.0,6450000000.0,60.3,61.3,59.7
2021-07-23,21.67,58.5,-2.3,11176300.0,671239000000.0,30000.0,1815000000.0,60.7,61.0,58.5
2021-07-26,21.0,56.7,-1.8,9337800.0,534513000000.0,150000.0,9315000000.0,58.0,58.4,56.5
2021-07-27,21.11,57.0,0.3,12908100.0,739635000000.0,0.0,0.0,57.8,58.3,56.6
2021-07-28,20.85,56.3,-0.7,4633700.0,262936000000.0,0.0,0.0,56.6,57.1,56.3
2021-07-29,21.37,57.7,1.4,8593600.0,494624000000.0,20000.0,1060000000.0,58.0,58.2,57.0
2021-07-30,22.6,61.0,3.3,15637500.0,936198000000.0,0.0,0.0,58.0,61.0,57.7
2021-08-02,22.37,60.4,-0.6,7576200.0,461953000000.0,0.0,0.0,61.5,61.5,60.4
2021-08-03,22.52,60.8,0.4,8690200.0,526089000000.0,0.0,0.0,60.2,60.9,60.2
