date_publish,price_adjustment,price_closing,rate_of_change,gdkl_kl,gdkl_gt,gdtt_kl,gdtt_gt,price_open,price_highest,price_lowest
2021-05-06,18.93,25.9,0.8,1800.0,46000000.0,0.0,0.0,25.1,25.9,25.1
2021-05-07,18.27,25.0,-0.9,1600.0,40000000.0,0.0,0.0,24.6,25.0,24.6
2021-05-10,18.27,25.0,0.0,100.0,3000000.0,0.0,0.0,25.0,25.0,25.0
2021-05-11,18.24,24.95,-0.05,100.0,2000000.0,0.0,0.0,24.95,24.95,24.95
2021-05-12,18.27,25.0,0.05,1400.0,35000000.0,0.0,0.0,24.5,25.0,24.5
2021-05-13,19.37,26.5,1.5,100.0,3000000.0,0.0,0.0,26.5,26.5,26.5
2021-05-14,19.37,26.5,0.0,200.0,5000000.0,0.0,0.0,25.0,26.5,25.0
2021-05-17,18.24,24.95,-1.55,1000.0,25000000.0,0.0,0.0,24.65,25.0,24.65
2021-05-18,18.24,24.95,0.0,0.0,0.0,0.0,0.0,24.95,24.95,24.95
2021-05-19,17.54,24.0,-0.95,500.0,12000000.0,0.0,0.0,24.0,24.0,24.0
2021-05-20,17.51,23.95,-0.05,2300.0,52000000.0,0.0,0.0,22.4,24.0,22.4
2021-05-21,17.51,23.95,0.0,0.0,0.0,0.0,0.0,23.95,23.95,23.95
2021-05-24,17.51,23.95,0.0,400.0,9000000.0,0.0,0.0,22.5,25.25,22.5
2021-05-25,18.57,25.4,1.45,100.0,3000000.0,0.0,0.0,25.4,25.4,25.4
2021-05-26,17.54,24.0,-1.4,1900.0,48000000.0,0.0,0.0,25.4,25.75,24.0
2021-05-27,17.54,24.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0
2021-05-28,17.54,24.0,0.0,100.0,2000000.0,0.0,0.0,24.0,24.0,24.0
2021-05-31,17.4,23.8,-0.2,500.0,12000000.0,0.0,0.0,24.0,24.0,23.8
2021-06-01,17.4,23.8,0.0,0.0,0.0,0.0,0.0,23.8,23.8,23.8
2021-06-02,16.23,22.2,-1.6,2400.0,54000000.0,0.0,0.0,22.25,23.55,22.2
2021-06-03,17.1,23.4,1.2,1000.0,23000000.0,0.0,0.0,23.45,23.45,22.1
2021-06-04,17.32,23.7,0.3,1000.0,24000000.0,0.0,0.0,24.25,24.25,23.65
2021-06-07,17.32,23.7,0.0,1000.0,24000000.0,0.0,0.0,23.7,23.7,23.7
2021-06-08,17.32,23.7,0.0,4200.0,99000000.0,0.0,0.0,23.55,23.7,23.55
2021-06-09,17.84,24.4,0.7,600.0,14000000.0,0.0,0.0,22.7,24.4,22.7
2021-06-10,17.54,24.0,-0.4,100.0,2000000.0,0.0,0.0,24.0,24.0,24.0
2021-06-11,17.54,24.0,0.0,300.0,7000000.0,0.0,0.0,24.0,24.0,24.0
2021-06-14,17.47,23.9,-0.1,1300.0,31000000.0,0.0,0.0,24.0,24.0,22.5
2021-06-15,17.47,23.9,0.0,0.0,0.0,0.0,0.0,23.9,23.9,23.9
2021-06-16,16.81,23.0,-0.9,2000.0,45000000.0,0.0,0.0,22.6,23.0,22.6
2021-06-17,16.81,23.0,0.0,300.0,7000000.0,0.0,0.0,23.0,23.0,23.0
2021-06-18,16.96,23.2,0.2,2400.0,56000000.0,0.0,0.0,23.0,23.55,23.0
2021-06-21,16.81,23.0,-0.2,1400.0,32000000.0,0.0,0.0,23.1,23.1,23.0
2021-06-22,17.1,23.4,0.4,1400.0,33000000.0,0.0,0.0,23.25,23.5,23.0
2021-06-23,16.96,23.2,-0.2,500.0,12000000.0,0.0,0.0,23.85,23.85,23.2
2021-06-24,16.96,23.2,0.0,100.0,2000000.0,0.0,0.0,23.2,23.2,23.2
2021-06-25,16.89,23.1,-0.1,300.0,7000000.0,0.0,0.0,22.0,23.1,22.0
2021-06-28,16.81,23.0,-0.1,300.0,7000000.0,0.0,0.0,23.1,23.1,23.0
2021-06-29,16.89,23.1,0.1,100.0,2000000.0,0.0,0.0,23.1,23.1,23.1
2021-06-30,16.89,23.1,0.0,0.0,0.0,0.0,0.0,23.1,23.1,23.1
2021-07-01,16.01,21.9,-1.2,300.0,7000000.0,0.0,0.0,21.6,21.9,21.6
2021-07-02,16.01,21.9,0.0,800.0,18000000.0,0.0,0.0,22.0,22.0,21.9
2021-07-05,14.91,20.4,-1.5,5900.0,122000000.0,0.0,0.0,21.9,21.9,20.4
2021-07-06,13.89,19.0,-1.4,1800.0,35000000.0,0.0,0.0,20.4,21.25,19.0
2021-07-07,14.69,20.1,1.1,800.0,15000000.0,0.0,0.0,19.1,20.1,19.0
2021-07-08,15.31,20.95,0.85,100.0,2000000.0,0.0,0.0,20.95,20.95,20.95
2021-07-09,15.57,21.3,0.35,1800.0,38000000.0,0.0,0.0,21.95,21.95,20.1
2021-07-12,15.57,21.3,0.0,0.0,0.0,0.0,0.0,21.3,21.3,21.3
2021-07-13,14.62,20.0,-1.3,100.0,2000000.0,0.0,0.0,20.0,20.0,20.0
2021-07-14,14.62,20.0,0.0,600.0,12000000.0,0.0,0.0,20.0,20.0,20.0
2021-07-15,14.62,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0
2021-07-16,14.62,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0
2021-07-19,15.09,20.65,0.65,200.0,4000000.0,0.0,0.0,20.8,20.8,20.65
2021-07-20,15.09,20.65,0.0,0.0,0.0,0.0,0.0,20.65,20.65,20.65
2021-07-21,14.11,19.3,-1.35,300.0,5000000.0,0.0,0.0,19.3,19.3,19.3
2021-07-22,14.11,19.3,0.0,2100.0,40000000.0,0.0,0.0,19.3,19.3,19.3
2021-07-23,14.11,19.3,0.0,200.0,3000000.0,0.0,0.0,19.3,19.3,19.3
2021-07-26,14.11,19.3,0.0,0.0,0.0,0.0,0.0,19.3,19.3,19.3
2021-07-27,13.89,19.0,-0.3,1200.0,22000000.0,0.0,0.0,19.2,19.2,19.0
2021-07-28,13.89,19.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0
2021-07-29,13.89,19.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0
2021-07-30,14.62,20.0,1.0,1400.0,28000000.0,0.0,0.0,20.2,20.2,20.0
2021-08-02,15.5,21.2,1.2,1200.0,25000000.0,0.0,0.0,21.4,21.4,21.15
2021-08-03,15.64,21.4,0.2,700.0,14000000.0,0.0,0.0,21.2,21.4,19.8
2021-08-04,15.64,21.4,0.0,0.0,0.0,0.0,0.0,21.4,21.4,21.4
2021-08-05,15.64,21.4,0.0,100.0,2000000.0,0.0,0.0,21.4,21.4,21.4
2021-08-06,15.35,21.0,-0.4,300.0,6000000.0,0.0,0.0,21.3,21.3,21.0
2021-08-09,14.98,20.5,-0.5,600.0,12000000.0,0.0,0.0,20.95,20.95,20.5
2021-08-10,14.62,20.0,-0.5,1000.0,20000000.0,0.0,0.0,20.5,20.6,20.0
2021-08-11,15.35,21.0,1.0,300.0,6000000.0,0.0,0.0,20.0,21.0,20.0
2021-08-12,15.35,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0
2021-08-13,14.62,20.0,-1.0,600.0,11000000.0,0.0,0.0,20.0,20.0,19.6
2021-08-16,14.62,20.0,0.0,400.0,8000000.0,0.0,0.0,20.0,20.0,20.0
2021-08-17,15.06,20.6,0.6,700.0,14000000.0,0.0,0.0,20.6,20.6,20.5
2021-08-18,14.84,20.3,-0.3,1300.0,26000000.0,0.0,0.0,20.6,20.6,20.3
2021-08-19,15.86,21.7,1.4,4700.0,101000000.0,0.0,0.0,21.7,21.7,21.7
2021-08-20,16.96,23.2,1.5,1800.0,41000000.0,0.0,0.0,23.2,23.2,23.2
2021-08-23,18.13,24.8,1.6,1800.0,44000000.0,0.0,0.0,24.8,24.8,24.8
2021-08-24,19.37,26.5,1.7,1900.0,50000000.0,0.0,0.0,26.5,26.5,26.5
2021-08-25,20.72,28.35,1.85,2700.0,76000000.0,0.0,0.0,28.35,28.35,28.35
2021-08-26,22.15,30.3,1.95,5000.0,151000000.0,0.0,0.0,30.3,30.3,30.3
2021-08-27,23.68,32.4,2.1,3300.0,106000000.0,0.0,0.0,32.4,32.4,32.4
2021-08-30,25.33,34.65,2.25,6000.0,207000000.0,0.0,0.0,34.65,34.65,34.65
2021-08-31,23.61,32.3,-2.35,30900.0,1027000000.0,0.0,0.0,37.05,37.05,32.25
2021-09-01,22.37,30.6,-1.7,2800.0,85000000.0,0.0,0.0,32.4,32.4,30.6
2021-09-06,21.34,29.2,-1.4,4400.0,127000000.0,0.0,0.0,28.5,29.5,28.5
2021-09-07,22.29,30.5,1.3,7800.0,214000000.0,0.0,0.0,27.5,30.5,27.2
2021-09-08,23.1,31.6,1.1,2500.0,78000000.0,0.0,0.0,31.5,32.3,31.4
2021-09-09,22.22,30.4,-1.2,6100.0,179000000.0,0.0,0.0,29.4,32.45,29.4
2021-09-10,20.69,28.3,-2.1,2100.0,59000000.0,0.0,0.0,28.3,28.3,28.3
2021-09-13,22.0,30.1,1.8,4200.0,125000000.0,0.0,0.0,28.3,30.2,28.3
2021-09-14,20.47,28.0,-2.1,6200.0,177000000.0,0.0,0.0,29.0,29.95,28.0
2021-09-15,21.64,29.6,1.6,2800.0,83000000.0,0.0,0.0,29.9,29.9,29.4
2021-09-16,20.17,27.6,-2.0,2500.0,69000000.0,0.0,0.0,28.0,28.1,27.6
2021-09-17,20.25,27.7,0.1,800.0,22000000.0,0.0,0.0,27.7,27.8,27.7
2021-09-20,19.08,26.1,-1.6,1000.0,26000000.0,0.0,0.0,26.0,26.1,26.0
2021-09-21,20.32,27.8,1.7,500.0,13000000.0,0.0,0.0,26.5,27.8,26.1
2021-09-22,20.76,28.4,0.6,2700.0,74000000.0,0.0,0.0,26.0,28.4,26.0
2021-09-23,20.47,28.0,-0.4,300.0,8000000.0,0.0,0.0,28.3,28.3,28.0
