date_publish,price_adjustment,price_closing,rate_of_change,gdkl_kl,gdkl_gt,gdtt_kl,gdtt_gt,price_open,price_highest,price_lowest
2021-08-04,27.23,37.0,0.35,1721500.0,63177000000.0,0.0,0.0,36.6,37.0,36.45
2021-08-05,27.41,37.25,0.25,3360800.0,123381000000.0,0.0,0.0,36.95,37.55,35.8
2021-08-06,27.34,37.15,-0.1,1449500.0,53598000000.0,0.0,0.0,37.3,37.45,36.5
2021-08-09,27.45,37.3,0.15,1542500.0,56605000000.0,0.0,0.0,36.8,37.3,36.45
2021-08-10,27.19,36.95,-0.35,2671900.0,98701000000.0,0.0,0.0,37.3,37.45,36.55
2021-08-11,27.05,36.75,-0.15,2420300.0,88001000000.0,0.0,0.0,36.3,36.95,35.5
2021-08-12,26.93,36.6,-0.15,1854300.0,67165000000.0,0.0,0.0,36.7,36.7,35.5
2021-08-13,26.79,36.4,-0.2,2626900.0,94544000000.0,0.0,0.0,36.5,36.5,35.5
2021-08-16,26.93,36.6,0.2,3049600.0,110031000000.0,0.0,0.0,36.3,36.6,35.5
2021-08-17,27.08,36.8,0.2,2520300.0,92756000000.0,0.0,0.0,36.6,37.5,36.5
2021-08-18,26.68,36.25,-0.55,2351100.0,85126000000.0,0.0,0.0,36.25,36.7,36.0
2021-08-19,26.42,35.9,-0.35,2059500.0,73878000000.0,0.0,0.0,36.2,36.2,35.6
2021-08-20,26.35,35.8,-0.1,1814400.0,63828000000.0,0.0,0.0,35.9,35.9,34.6
2021-08-23,25.98,35.3,-0.5,2285100.0,80281000000.0,0.0,0.0,35.6,35.7,34.95
2021-08-24,26.2,35.6,0.3,2167200.0,76268000000.0,0.0,0.0,35.2,35.6,34.75
2021-08-25,26.27,35.7,-3.2,2703100.0,95970000000.0,0.0,0.0,35.7,35.95,35.2
2021-08-26,26.01,35.35,-0.35,3278000.0,116214000000.0,0.0,0.0,35.6,35.75,35.05
2021-08-27,26.01,35.35,0.0,3167600.0,110547000000.0,0.0,0.0,35.3,35.35,34.2
2021-08-30,26.49,36.0,0.65,3405800.0,120427000000.0,0.0,0.0,35.4,36.0,35.2
2021-08-31,26.49,36.0,0.0,3009500.0,107893000000.0,0.0,0.0,36.0,36.1,35.65
2021-09-01,26.42,35.9,-0.1,3849700.0,137522000000.0,0.0,0.0,36.0,36.1,35.1
2021-09-06,26.42,35.9,0.0,3044100.0,108448000000.0,0.0,0.0,35.3,35.95,35.1
2021-09-07,26.49,36.0,0.1,3851000.0,137746000000.0,0.0,0.0,35.65,36.0,35.15
2021-09-08,26.2,35.6,-0.4,3643400.0,130191000000.0,0.0,0.0,35.95,35.95,35.45
2021-09-09,26.49,36.0,0.4,3575700.0,127229000000.0,0.0,0.0,35.55,36.0,35.4
2021-09-10,26.49,36.0,0.0,2791000.0,100185000000.0,0.0,0.0,36.0,36.05,35.65
2021-09-13,26.2,35.6,-0.4,3340200.0,119096000000.0,0.0,0.0,35.8,36.0,35.15
2021-09-14,26.2,35.6,0.0,2019100.0,71831000000.0,0.0,0.0,35.6,35.8,35.45
2021-09-15,26.31,35.75,0.15,1987900.0,70733000000.0,0.0,0.0,35.6,35.75,35.45
2021-09-16,26.31,35.75,0.0,3057900.0,109047000000.0,0.0,0.0,35.8,35.95,35.25
2021-09-17,26.46,35.95,0.2,2986100.0,106728000000.0,0.0,0.0,35.75,35.95,35.6
2021-09-20,26.49,36.0,0.05,2191000.0,78753000000.0,0.0,0.0,35.9,36.1,35.85
2021-09-21,26.27,35.7,-0.3,1626800.0,57997000000.0,0.0,0.0,35.6,35.8,35.5
2021-09-22,26.27,35.7,0.0,1903900.0,67533000000.0,0.0,0.0,35.75,35.8,35.15
2021-09-23,26.35,35.8,0.1,1994400.0,71009000000.0,0.0,0.0,35.75,35.8,35.45
2021-09-24,26.49,36.0,0.2,1789800.0,64135000000.0,79558.0,2649281400.0,35.95,36.0,35.75
2021-09-27,26.31,35.75,-0.25,2507100.0,89391000000.0,0.0,0.0,36.0,36.1,35.05
2021-09-28,26.38,35.85,0.1,2044000.0,72748000000.0,342825.0,11416072500.0,35.6,35.85,35.45
2021-09-29,26.38,35.85,0.0,2031800.0,72507000000.0,0.0,0.0,35.85,35.85,35.55
2021-09-30,26.38,35.85,0.0,2694100.0,95857000000.0,0.0,0.0,35.8,35.95,35.2
2021-10-01,26.38,35.85,0.0,2032900.0,72479000000.0,0.0,0.0,35.85,35.9,35.45
2021-10-04,26.38,35.85,0.0,2061000.0,73480000000.0,0.0,0.0,35.85,35.9,35.45
2021-10-05,26.46,35.95,0.1,1861700.0,66462000000.0,0.0,0.0,35.8,35.95,35.35
2021-10-06,26.64,36.2,0.25,2015100.0,72303000000.0,0.0,0.0,36.0,36.2,35.45
2021-10-07,27.67,37.6,1.4,2020700.0,72820000000.0,39000.0,1314300000.0,36.25,37.6,35.7
2021-10-08,27.97,38.0,0.4,2065900.0,78675000000.0,0.0,0.0,37.65,38.5,37.6
2021-10-11,27.97,38.0,0.0,1822000.0,68984000000.0,0.0,0.0,38.05,38.45,37.6
2021-10-12,27.97,38.0,0.0,2103300.0,79652000000.0,0.0,0.0,38.05,38.05,37.7
2021-10-13,28.87,37.05,1.15,2697700.0,96618000000.0,0.0,0.0,36.1,37.5,35.4
2021-10-14,28.99,37.2,0.15,3228100.0,119799000000.0,0.0,0.0,37.0,37.35,36.75
2021-10-15,29.15,37.4,0.2,3568300.0,133099000000.0,0.0,0.0,37.2,37.45,37.15
2021-10-18,28.99,37.2,-0.2,2989000.0,110928000000.0,0.0,0.0,37.4,37.55,36.5
2021-10-19,28.99,37.2,0.0,1764900.0,65188000000.0,0.0,0.0,37.25,37.25,36.6
2021-10-20,28.99,37.2,0.0,1891100.0,69993000000.0,0.0,0.0,37.0,37.2,36.8
2021-10-21,28.84,37.0,-0.2,3226000.0,118746000000.0,0.0,0.0,37.15,37.3,36.3
2021-10-22,28.56,36.65,-0.35,2160900.0,79449000000.0,0.0,0.0,37.05,37.05,36.55
2021-10-25,28.52,36.6,-0.05,1899000.0,69026000000.0,0.0,0.0,36.6,36.7,36.2
2021-10-26,28.41,36.45,-0.15,2027000.0,73499000000.0,0.0,0.0,36.5,36.6,35.95
2021-10-27,28.48,36.55,0.1,2164300.0,78714000000.0,0.0,0.0,36.5,36.6,36.15
2021-10-28,29.46,37.8,1.25,1701600.0,62307000000.0,0.0,0.0,36.6,37.8,36.35
2021-10-29,28.91,37.1,-0.7,2120900.0,78868000000.0,0.0,0.0,37.75,37.8,36.8
2021-11-01,28.99,37.2,0.1,2037300.0,74725000000.0,0.0,0.0,36.9,37.25,36.2
2021-11-02,28.99,37.2,0.0,1937200.0,71605000000.0,0.0,0.0,37.0,37.25,36.4
2021-11-03,29.81,38.25,1.05,2188300.0,81478000000.0,0.0,0.0,37.2,38.4,36.55
2021-11-04,29.3,37.6,-0.65,2295200.0,86667000000.0,0.0,0.0,37.9,38.2,37.15
2021-11-05,29.3,37.6,0.0,3310100.0,122152000000.0,0.0,0.0,37.6,37.6,36.5
2021-11-08,29.3,37.6,0.0,2111600.0,78614000000.0,0.0,0.0,36.7,37.9,36.7
2021-11-09,29.3,37.6,0.0,2362400.0,88370000000.0,0.0,0.0,37.55,37.65,36.85
2021-11-10,29.03,37.25,-0.35,2213700.0,82420000000.0,0.0,0.0,37.5,37.6,36.85
2021-11-11,28.8,36.95,-0.3,2022800.0,74660000000.0,0.0,0.0,37.2,37.2,36.7
2021-11-12,28.99,37.2,0.25,1978800.0,72986000000.0,0.0,0.0,37.05,37.2,36.7
2021-11-15,28.87,37.05,-0.15,2160600.0,80129000000.0,0.0,0.0,37.25,37.4,36.9
2021-11-16,28.72,36.85,-0.2,2192100.0,81008000000.0,0.0,0.0,37.1,37.3,36.8
2021-11-17,28.72,36.85,0.0,2100500.0,76973000000.0,2000000.0,76200000000.0,36.9,36.95,36.25
2021-11-18,28.33,36.35,-0.5,1284600.0,47023000000.0,0.0,0.0,36.85,36.85,36.2
2021-11-19,28.45,36.5,0.15,1794100.0,65402000000.0,0.0,0.0,36.65,36.65,36.25
2021-11-22,28.8,36.95,0.45,1270300.0,46708000000.0,0.0,0.0,36.75,38.0,35.65
2021-11-23,28.8,36.95,0.0,1007800.0,37178000000.0,0.0,0.0,37.45,37.45,36.75
2021-11-24,30.78,39.5,2.55,1789500.0,68377000000.0,0.0,0.0,37.15,39.5,36.6
2021-11-25,31.95,41.0,1.5,1190600.0,48220000000.0,0.0,0.0,40.75,41.2,40.0
2021-11-26,31.8,40.8,-0.2,2039200.0,82354000000.0,0.0,0.0,40.5,40.95,40.0
2021-11-29,30.98,39.75,-1.05,1952700.0,76409000000.0,0.0,0.0,38.0,40.3,38.0
2021-11-30,30.86,39.6,-0.15,1579000.0,62529000000.0,0.0,0.0,39.9,40.0,38.6
2021-12-01,30.94,39.7,0.1,1788900.0,69806000000.0,0.0,0.0,38.2,39.7,38.2
2021-12-02,30.82,39.55,-0.15,2243100.0,88375000000.0,0.0,0.0,39.5,39.6,39.25
2021-12-03,30.0,38.5,-1.05,2103100.0,82616000000.0,0.0,0.0,39.55,39.65,38.5
2021-12-06,29.61,38.0,-0.5,1723500.0,65609000000.0,0.0,0.0,38.1,38.45,36.05
2021-12-07,30.08,38.6,0.6,1701600.0,65589000000.0,0.0,0.0,38.5,39.4,38.0
2021-12-08,30.78,39.5,0.9,1703400.0,65790000000.0,0.0,0.0,38.7,39.5,38.0
2021-12-09,30.86,39.6,0.1,1905600.0,74844000000.0,0.0,0.0,39.5,39.6,39.0
2021-12-10,30.86,39.6,0.0,1709200.0,67628000000.0,0.0,0.0,39.7,39.7,39.4
2021-12-13,30.98,39.75,0.15,2039600.0,80137000000.0,0.0,0.0,39.7,39.9,38.5
2021-12-14,30.9,39.65,-0.1,1789100.0,70728000000.0,0.0,0.0,39.7,39.7,39.3
2021-12-15,30.98,39.75,0.1,2063400.0,81477000000.0,0.0,0.0,39.7,39.75,39.15
2021-12-16,30.9,39.65,-0.1,1833700.0,72286000000.0,0.0,0.0,39.65,39.65,39.1
2021-12-17,30.67,39.35,-0.3,2246000.0,88024000000.0,0.0,0.0,39.6,39.65,38.65
2021-12-20,30.59,39.25,-0.1,1916000.0,74964000000.0,0.0,0.0,39.45,39.5,38.9
2021-12-21,30.63,39.3,0.05,1791900.0,70028000000.0,0.0,0.0,39.2,39.3,38.85
2021-12-22,30.43,39.05,-0.25,2109400.0,82321000000.0,0.0,0.0,39.25,39.25,38.75
2021-12-23,30.12,38.65,-0.45,4132900.0,159128000000.0,0.0,0.0,39.05,39.05,37.5
2021-12-24,32.15,41.25,2.55,3663200.0,143000000000.0,0.0,0.0,38.6,41.35,38.25
2021-12-27,34.29,44.0,2.7,3680800.0,156757000000.0,0.0,0.0,41.5,44.0,41.3
2021-12-28,34.25,43.95,-0.05,2819000.0,124166000000.0,0.0,0.0,44.3,44.9,43.0
2021-12-29,35.07,45.0,1.0,2471900.0,107856000000.0,0.0,0.0,43.95,45.0,42.5
2021-12-30,35.11,45.05,0.05,2310800.0,103153000000.0,0.0,0.0,45.2,45.2,44.0
2021-12-31,35.54,45.6,0.5,2256900.0,102342000000.0,0.0,0.0,44.9,45.9,44.8
2022-01-04,35.54,45.6,0.0,2208100.0,100657000000.0,0.0,0.0,45.75,45.9,44.95
2022-01-05,35.07,45.0,-0.6,1891900.0,85069000000.0,0.0,0.0,45.45,45.6,44.25
2022-01-06,34.25,43.95,-1.05,2666600.0,115606000000.0,0.0,0.0,44.05,44.2,42.6
2022-01-07,33.08,42.45,-1.55,2220900.0,94254000000.0,0.0,0.0,43.8,43.8,41.8
2022-01-10,31.76,40.75,-1.75,2225900.0,90813000000.0,0.0,0.0,42.3,42.3,40.1
2022-01-11,30.43,39.05,-1.75,1542500.0,61193000000.0,0.0,0.0,40.0,40.45,39.05
2022-01-12,31.95,41.0,1.9,2239500.0,86615000000.0,0.0,0.0,39.0,41.0,37.8
2022-01-13,32.42,41.6,0.6,2293800.0,94205000000.0,0.0,0.0,42.0,42.2,40.75
2022-01-14,32.5,41.7,0.1,2199400.0,90567000000.0,0.0,0.0,41.55,41.7,40.8
2022-01-17,32.34,38.6,-0.2,1599900.0,61595000000.0,0.0,0.0,39.8,39.8,37.25
2022-01-18,32.05,38.25,-0.35,2322000.0,87291000000.0,0.0,0.0,38.4,38.85,36.55
2022-01-19,31.76,37.9,-0.4,1760200.0,67304000000.0,0.0,0.0,38.1,38.45,37.5
2022-01-20,31.97,38.15,-0.15,1403900.0,53256000000.0,0.0,0.0,38.3,38.3,37.75
2022-01-21,32.89,39.25,-0.05,2819000.0,108603000000.0,0.0,0.0,39.25,39.25,37.65
2022-01-24,32.85,39.2,-0.1,2014100.0,78735000000.0,0.0,0.0,39.15,39.35,38.8
2022-01-25,33.47,39.95,0.75,1851700.0,72466000000.0,0.0,0.0,39.15,39.95,38.8
2022-01-26,33.18,39.6,-0.4,2597300.0,102335000000.0,0.0,0.0,39.95,40.3,38.6
2022-01-27,32.68,39.0,-0.6,1868000.0,72200000000.0,0.0,0.0,39.4,39.4,38.3
2022-01-28,32.93,39.3,0.3,2306100.0,88770000000.0,0.0,0.0,38.95,39.3,38.1
2022-02-07,32.93,39.3,0.0,1491800.0,58427000000.0,0.0,0.0,39.25,39.35,38.7
